id,text,language,hate_type,target_group,severity,confidence,source_dataset
3117,মুসলমান মাত্রই ভীতু দুর্বল অক্ষম এবং হিজরে তার জ্বলন্ত উদাহরণ হল পাকিস্তান তালিবান বোকোহারাম ইত্যাদি কারন এরা পিছন থেকে হামলা চালায় সামনাসামনি মোকাবিলা করার ক্ষমতা এদের নেই আর কাংলাদেশীদের কথা না বলাই ভালো কারণ এরা হল পৃথিবীর মধ্যে দুর্বল এবং অসহায় আর ভারতীয়দের কাছে এরা হল শূয়োরের গূ যারা শুধু ফেসবুকে ঘেউ ঘেউ ছাড়া আর কিছুই করতে পারেনা ভয়ে বউয়ের শাড়ির ভিতরে গিয়ে লুকিয়ে পড়ে আর গরু চুরি করতে গিয়ে কূত্তার মত মারা পড়ে,bangla,5,-1,1,1.0,bengali_hate_v1
3118,ভারত বা পাকিস্তান সবার বাচার অধিকার আছে  তবে তাহারই বাচার অধিকার নাই যারা শান্তিপ্রিয় মানুষকে কস্ট দেয়  আমি কোনো জাতি বিরোধী নই  আমার কাছে সকল দেশের ও সকল ধর্মের মানুষ সমান যদি সে শাস্তি প্রিয় হয়  আর যুদ্ধ লাগলে কেউ সফল হবে না কারন তখন ভারত ও পাকিস্তান লাসের দেশ হয়ে যাবে  মরবে হিন্দু মুসলিম সবাই  মরবে সাধারন মানুষ ,bangla,5,-1,1,1.0,bengali_hate_v1
3119,শত চেষ্টা করে তুমি ব্যাংক ডাকাত হতে পারবে তবে তারেক জিয়া হতে পারবে না ,bangla,1,-1,1,1.0,bengali_hate_v1
3120,এরা দুই জন রহিংগা মাগি ,bangla,3,-1,3,1.0,bengali_hate_v1
3121,তোরাতো দালাল খানকির পোলা সাংবাদিক,bangla,3,-1,3,1.0,bengali_hate_v1
3122,তুই বি এন পিকে চোর বল ডাকাত বল তাতে আমার কি আসে যায়  তোদের এই একটা সমস্যা  তোদের বিরুদ্ধে কেউ কিছু বললে রাজাকার আর বি এন পি হয়ে যায়  তোদের হিস্টোরি সবাই জানে দালালি বাদ দিয়ে ভালো হয়ে যা,bangla,1,-1,2,1.0,bengali_hate_v1
3123,মাদারচুত ফকস্থানী  তোদের এই বাংলার বুকে কোনো স্থান নাই ,bangla,5,-1,1,1.0,bengali_hate_v1
3124,ঐ শুয়োরের মুখে কোষে দুটা জুতার বারি মার ঐ খানকি মাগির এত সাহস পাইলো কথা থেকে ট্রাম জিতার পর থেকে এই মাগির এত স্পর্ধা বেড়েছে,bangla,3,-1,3,1.0,bengali_hate_v1
3125,এই সব পতিতা মানুষিকতার মেয়েরা আমাদের দেশের আবর্জনা,bangla,4,-1,1,1.0,bengali_hate_v1
3126, পাকিস্তান অল্প কয়টা মানুষ তাদের কাছে মালাউনরা ধরা ,bangla,2,-1,1,1.0,bengali_hate_v1
3127,ভিমরুলের বাসায় ডিলমেরে ভারত বড়ই বেকায়দা আছে,bangla,5,-1,1,1.0,bengali_hate_v1
3128,মাহি কি বাংলাদেশের চ্যাটের বাল যে তাকে ছাড়া ঐক্য হবে না,bangla,1,-1,1,1.0,bengali_hate_v1
3129,স্বাধীনতার পর ভারত যখন সিলেট বিভাগ তাদের দাবি করে তখন দেশপ্রেমিক দের গা জলে না ,bangla,5,-1,1,1.0,bengali_hate_v1
3130,স্বামী দুর্বল এমন কেউ সোনালী সময় নষ্ট না করে অামাকে কল করো  তোমার ভোদা চুষার জন্য সদা প্রস্তুত  ,bangla,3,-1,1,1.0,bengali_hate_v1
3131,মালু চোদে ভারত পাঠানো হবে দা নান্ঠকির পু পু,bangla,5,-1,3,1.0,bengali_hate_v1
3132,উন্নতির নামে মহাষড়যন্ত্র শুরু হয়েছে  শকুনের মতো হামলে পড়েছে চীন্তরাশিয়া জাপান্তভারতের কালো শকুনেরা  দেশ আর দেশ নেই বরং একটা বাস্প  ধীরে ধীরে বাস্প আরো মোটাতাজা এবং বিস্ফোরণমুখী হচ্ছে  উন্নতির নামে বিদেশি চরেরা যা খুশি করছে  বড় বড় হোটেলগুলো বিদেশি গেস্ট দিয়ে ঠাসা  প্রত্যন্ত অঞ্চলে বিদেশি কর্মী দিয়ে ভরা  এর মাধ্যমে জাতি কি পেলো তারা কি জানে ,bangla,5,-1,1,1.0,bengali_hate_v1
3133, নয়া দিগন্ত খুশি হয়ছে শালা রাজাকার মিডিয়া ,bangla,1,-1,3,1.0,bengali_hate_v1
3134,তুর টাইমলাইনে কিছু নাই তুই সালা আসলে মালাউন  ,bangla,2,-1,1,1.0,bengali_hate_v1
3135,ওদের কে বাংলার মুসলমান মরলেও জানাজা দিবেনা ওরা মুনাফেক   ,bangla,1,-1,1,1.0,bengali_hate_v1
3136,বর্তমান সরকার কোন সরকারেই না  জারত সন্তান যে রকম  সেই রকম ও বর্তমান সরকার   ,bangla,1,-1,1,1.0,bengali_hate_v1
3137, বিমান টি ভূমিতে নামার আগেই কেন ধংস হলো না  নিশ্চয়ই বি এন পি ও জামায়াত শিবিরের কর্মীদের হাত ছিল  তাই যদি না হতো অবশ্যই বিমান টি ধংস হয়ে যেত  আল্লাহ এই জানোয়ারের বাচ্চা জানোয়ার কে তুমি উপরে তুলে নাও  আমিন ,bangla,1,-1,1,1.0,bengali_hate_v1
3138,তোদের কাছে বিনীত অনুরোধ ভারতে মারার সাথে সাথে একটা বোমা মায়ানমারের উপর ফেলিস ,bangla,5,-1,1,1.0,bengali_hate_v1
3139, মেধাবী সৎ সততা ও আর্দশবান নেতা সৈয়দ আশরাফুল ইসলাম ভাইয়ের মত মানুষ দেশের জন্য খুবই প্রয়োজন এই কথাটা সবাই জানে কিন্তুু সময় ও শ্রোতের গতিশীল নেতৃত্বে ও ত্যাগী নেতাকর্মীদের কে সু সংগঠিত করে দলকে শক্তিশালী করার মাধ্যেমে জঙ্গি জামায়াত শিবির সন্ত্রাসী দুর্নীতিবাজ দখলবাজ হাইব্রীড আশ্রয়লীগদের বিরুদ্ধে সারা বাংলাদেশে প্রতিরোধ ও প্রতিহত করে জননেত্রী শেখ হাসিনার নেতৃত্বে বাংলাদেশ এগিয়ে যাবে এই প্রত্যাশা কামনা করছে বাংলাদেশের আমজনতা আর সৈয়দ আশরাফ ভাইয়ের ধর্য্য ও ত্যাগ স্বীকার করার কারনে বাঙালি জাত ,bangla,1,-1,1,1.0,bengali_hate_v1
